"10.21.224.89 - - [05/May/2026:00:19:01 +0700] ""GET /wp-content/plugins/all-in-one-b2b-for-woocommerce/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:01 +0700] ""GET /wp-content/plugins/oauth-client/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:01 +0700] ""GET /wp-content/plugins/email-subscribers/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:03 +0700] ""GET /wp-content/plugins/oauth-client-for-user-authentication/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:03 +0700] ""GET /wp-content/plugins/easy-digital-downloads/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:03 +0700] ""GET /wp-content/plugins/handsome-testimonials/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:04 +0700] ""GET /wp-content/plugins/dokan-pro/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:05 +0700] ""GET /wp-content/plugins/social-warfare/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:05 +0700] ""GET /wp-content/plugins/wp-all-export-pro/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:05 +0700] ""GET /wp-content/plugins/themeisle-companion/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:07 +0700] ""GET /wp-content/plugins/adrotate/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:07 +0700] ""GET /wp-content/plugins/daily-prayer-time-for-mosques/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:08 +0700] ""GET /wp-content/plugins/loginizer/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:08 +0700] ""GET /wp-content/plugins/slider-hero/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:09 +0700] ""GET /wp-content/plugins/good_learning_management_system/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:10 +0700] ""GET /wp-content/plugins/bug-library/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:11 +0700] ""GET /wp-content/plugins/zephyr-project-manager/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:11 +0700] ""GET /wp-content/plugins/yith-woocommerce-gift-cards-premium/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:12 +0700] ""GET /wp-content/plugins/foxypress/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:13 +0700] ""GET /wp-content/plugins/button-generation/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:14 +0700] ""GET /wp-content/plugins/seo-by-rank-math/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:16 +0700] ""GET /wp-content/plugins/speed-booster-pack/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:15 +0700] ""GET /wp-content/plugins/give/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:17 +0700] ""GET /wp-content/plugins/wp-coder/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:17 +0700] ""GET /wp-content/plugins/shortcode-addons/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:20 +0700] ""GET /wp-content/plugins/ultimate-member/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:20 +0700] ""GET /wp-content/plugins/reflex-gallery/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:22 +0700] ""GET /wp-content/plugins/chameleon-css/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:21 +0700] ""GET /wp-content/plugins/sitemap-by-click5/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:22 +0700] ""GET /wp-content/plugins/divebook/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:23 +0700] ""GET /wp-content/plugins/secure-file-manager/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:24 +0700] ""GET /wp-content/plugins/payment-form-for-paypal-pro/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:24 +0700] ""GET /wp-content/plugins/wp-board/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:25 +0700] ""GET /wp-content/plugins/contact-form-7/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:26 +0700] ""GET /wp-content/plugins/ninja-forms/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:28 +0700] ""GET /wp-content/plugins/canto/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:28 +0700] ""GET /wp-content/plugins/page-views-count/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:28 +0700] ""GET /wp-content/plugins/paid-memberships-pros/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:29 +0700] ""GET /wp-content/plugins/litespeed-cache/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:29 +0700] ""GET /wp-content/plugins/simple-301-redirects/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:32 +0700] ""GET /wp-content/plugins/supportcandy/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:32 +0700] ""GET /wp-content/plugins/phpmailer/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:33 +0700] ""GET /wp-content/plugins/master-elements/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:33 +0700] ""GET /wp-content/plugins/wpdiscuz/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:33 +0700] ""GET /wp-content/plugins/ninja-forms-uploads/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:34 +0700] ""GET /wp-content/plugins/filr-protection/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:35 +0700] ""GET /wp-content/plugins/cars-seller-auto-classifieds-script/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:37 +0700] ""GET /wp-content/plugins/wp-automatic/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:36 +0700] ""GET /wp-content/plugins/geodir_location_manager/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:38 +0700] ""GET /wp-content/plugins/quiz-maker/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:41 +0700] ""GET /wp-content/plugins/bricks/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:42 +0700] ""GET /wp-content/plugins/notificationx/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:42 +0700] ""GET /wp-content/plugins/trx_addons/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:42 +0700] ""GET /wp-content/plugins/mstore-api/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:43 +0700] ""GET /wp-content/plugins/ai-engine/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:43 +0700] ""GET /wp-content/plugins/ultimate-member/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:45 +0700] ""GET /wp-content/plugins/block-options/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:45 +0700] ""GET /wp-content/plugins/scripts-organizer/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:46 +0700] ""GET /wp-content/plugins/html5-video-player/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:48 +0700] ""GET /wp-content/plugins/simple-301-redirects/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:49 +0700] ""GET /wp-content/plugins/external-media/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:49 +0700] ""GET /wp-content/plugins/hotel-listing/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:50 +0700] ""GET /wp-content/plugins/insert-or-embed-articulate-content-into-wordpress/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:51 +0700] ""GET /wp-content/plugins/paid-memberships-pro/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:52 +0700] ""GET /wp-content/plugins/post-smtp/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.89 - - [05/May/2026:00:19:53 +0700] ""GET /wp-content/plugins/eps-301-redirects/readme.txt HTTP/1.1"" 404 153 ""-""""-"" ""-"" ""-"""
"10.21.224.123 - - [05/May/2026:00:21:54 +0700] ""GET /content/MFY/P.AH.16_03052025.pdf HTTP/1.1"" 404 125 ""-""""meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"" ""2a03:2880:f360:1a8:face:b00c:0:619a, 104.23.175.122"" ""-"""
"10.21.224.123 - - [05/May/2026:00:22:58 +0700] ""GET /content/MFY/AH021_13032026.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"" ""40.77.167.63, 162.158.88.78"" ""-"""
"10.21.224.123 - - [05/May/2026:00:25:47 +0700] ""GET /content/MFY/AH018_15102025.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"" ""40.77.167.71, 172.71.81.40"" ""-"""
"10.21.224.123 - - [05/May/2026:00:26:19 +0700] ""GET /content/MFY/AH025_22042025.pdf HTTP/1.1"" 404 125 ""-""""meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"" ""2a03:2880:f04d:c8:face:b00c:0:6198, 162.158.88.18"" ""-"""
"10.21.224.123 - - [05/May/2026:00:27:25 +0700] ""GET /content/MFY/P.AH.12_01012026.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"" ""40.77.167.63, 172.71.124.215"" ""-"""
"10.21.224.123 - - [05/May/2026:00:29:35 +0700] ""GET /content/MFY/P.AH.07_31052025.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"" ""40.77.167.63, 172.69.165.62"" ""-"""
"10.21.224.123 - - [05/May/2026:00:29:35 +0700] ""GET /content/MFY/AH006_25022026.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"" ""40.77.167.63, 172.69.176.12"" ""-"""
"10.21.224.123 - - [05/May/2026:00:42:20 +0700] ""GET /content/MFY/AH032_01032026.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"" ""40.77.167.62, 104.23.175.14"" ""-"""
"10.21.224.123 - - [05/May/2026:00:42:59 +0700] ""GET /content/MFY/AH018_24102025.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"" ""40.77.167.62, 172.71.124.34"" ""-"""
"10.21.224.123 - - [05/May/2026:00:44:59 +0700] ""GET /content/MFY/P.AH.13_08032026.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"" ""220.181.51.90, 104.23.175.187"" ""-"""
"10.21.224.123 - - [05/May/2026:00:46:20 +0700] ""GET /wp-content/ HTTP/1.1"" 403 187 ""http://stamar-ambon.bmkg.go.id/wp-content/""""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"" ""52.159.242.81, 162.158.167.155"" ""-"""
"10.21.224.123 - - [05/May/2026:00:46:23 +0700] ""GET /wp-content/ HTTP/1.1"" 403 125 ""-""""Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"" ""104.210.56.224, 172.69.134.209"" ""-"""
"10.21.224.123 - - [05/May/2026:00:52:08 +0700] ""GET /content/MFY/AH025_11032026.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"" ""40.77.167.20, 172.70.208.61"" ""-"""
"10.21.224.123 - - [05/May/2026:01:12:26 +0700] ""GET /content/MFY/P.AH.07_06052025.pdf HTTP/1.1"" 404 125 ""-""""meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"" ""2a03:2880:f360:1a8:face:b00c:0:619a, 162.158.170.84"" ""-"""
"10.21.224.123 - - [05/May/2026:01:12:44 +0700] ""GET /content/MFY/P.AH.05_06052025.pdf HTTP/1.1"" 404 125 ""-""""meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"" ""2a03:2880:f329:189:face:b00c:0:619a, 172.71.124.163"" ""-"""
"10.21.224.123 - - [05/May/2026:01:16:08 +0700] ""GET /content/MFY/P.AH.08_18022026.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.7727.137 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""66.249.64.163, 104.22.66.147"" ""-"""
"10.21.224.123 - - [05/May/2026:01:18:53 +0700] ""GET /content/MFY/P.AH.03_07012026.pdf HTTP/1.1"" 404 188 ""-""""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.7727.137 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ""66.249.64.165, 172.70.189.111"" ""-"""
